scale_factor,center_delta,correlation_strength
1.076342773437499956e+00,-9.389648437500000000e-01,2.150024414062499944e-01
1.076342773437499956e+00,-9.506835937500000000e-01,7.062377929687500000e-01
2.922827148437499911e+00,-9.389648437500000000e-01,7.062377929687500000e-01
2.526342773437499911e+00,4.931640625000000000e-02,6.900024414062500000e-01
1.472827148437499956e+00,4.931640625000000000e-02,6.900024414062500000e-01
2.526342773437499911e+00,6.103515625000000000e-02,6.900024414062500000e-01
2.526342773437499911e+00,4.931640625000000000e-02,2.312377929687499944e-01
1.472827148437499956e+00,6.103515625000000000e-02,2.312377929687499944e-01
1.801342773437500044e+00,-4.506835937500000000e-01,4.525024414062499556e-01
2.197827148437499822e+00,-4.506835937500000000e-01,4.525024414062499556e-01
1.801342773437500044e+00,5.610351562500000000e-01,4.525024414062499556e-01
1.801342773437500044e+00,-4.506835937500000000e-01,4.687377929687499556e-01
2.197827148437499822e+00,5.610351562500000000e-01,4.687377929687499556e-01
3.513427734374999778e-01,5.493164062500000000e-01,9.275024414062499334e-01
7.478271484374999778e-01,5.493164062500000000e-01,9.275024414062499334e-01
3.513427734374999778e-01,-4.389648437500000000e-01,9.275024414062499334e-01
3.513427734374999778e-01,5.493164062500000000e-01,9.437377929687499334e-01
7.478271484374999778e-01,-4.389648437500000000e-01,9.437377929687499334e-01
4.419677734375000444e-01,-3.881835937500000000e-01,6.656494140624999445e-02
2.288452148437500000e+00,-3.881835937500000000e-01,6.656494140624999445e-02
4.419677734375000444e-01,4.985351562500000000e-01,6.656494140624999445e-02
4.419677734375000444e-01,-3.881835937500000000e-01,2.015502929687499889e-01
2.288452148437500000e+00,4.985351562500000000e-01,2.015502929687499889e-01
1.891967773437500000e+00,6.118164062500000000e-01,5.415649414062500000e-01
8.384521484374999334e-01,6.118164062500000000e-01,5.415649414062500000e-01
1.891967773437500000e+00,-5.014648437500000000e-01,5.415649414062500000e-01
1.891967773437500000e+00,6.118164062500000000e-01,6.765502929687500222e-01
8.384521484374999334e-01,-5.014648437500000000e-01,6.765502929687500222e-01
2.616967773437500089e+00,-8.881835937500000000e-01,3.040649414062500111e-01
1.563452148437500133e+00,-8.881835937500000000e-01,3.040649414062500111e-01
2.616967773437500089e+00,-1.464843750000000000e-03,3.040649414062500111e-01
2.616967773437500089e+00,-8.881835937500000000e-01,9.140502929687499556e-01
1.563452148437500133e+00,-1.464843750000000000e-03,9.140502929687499556e-01
1.166967773437500133e+00,1.118164062500000000e-01,7.790649414062499334e-01
1.134521484375000111e-01,1.118164062500000000e-01,7.790649414062499334e-01
1.166967773437500133e+00,9.985351562500000000e-01,7.790649414062499334e-01
1.166967773437500133e+00,1.118164062500000000e-01,4.390502929687499778e-01
1.134521484375000111e-01,9.985351562500000000e-01,4.390502929687499778e-01
1.529467773437499956e+00,-6.381835937500000000e-01,6.603149414062500222e-01
4.759521484375000000e-01,-6.381835937500000000e-01,6.603149414062500222e-01
1.529467773437499956e+00,7.485351562500000000e-01,6.603149414062500222e-01
1.529467773437499956e+00,-6.381835937500000000e-01,8.280029296874999445e-02
4.759521484375000000e-01,7.485351562500000000e-01,8.280029296874999445e-02
2.979467773437499911e+00,3.618164062500000000e-01,1.853149414062499889e-01
1.925952148437499956e+00,3.618164062500000000e-01,1.853149414062499889e-01
2.979467773437499911e+00,-2.514648437500000000e-01,1.853149414062499889e-01
2.979467773437499911e+00,3.618164062500000000e-01,5.578002929687500000e-01
1.925952148437499956e+00,-2.514648437500000000e-01,5.578002929687500000e-01
2.254467773437499822e+00,-1.381835937500000000e-01,8.978149414062499556e-01
1.200952148437500089e+00,-1.381835937500000000e-01,8.978149414062499556e-01
2.254467773437499822e+00,-7.514648437500000000e-01,8.978149414062499556e-01
2.254467773437499822e+00,-1.381835937500000000e-01,7.953002929687499334e-01
1.200952148437500089e+00,-7.514648437500000000e-01,7.953002929687499334e-01
8.044677734374999778e-01,8.618164062500000000e-01,4.228149414062499778e-01
2.650952148437499822e+00,8.618164062500000000e-01,4.228149414062499778e-01
8.044677734374999778e-01,2.485351562500000000e-01,4.228149414062499778e-01
8.044677734374999778e-01,8.618164062500000000e-01,3.203002929687500111e-01
2.650952148437499822e+00,2.485351562500000000e-01,3.203002929687500111e-01
6.232177734374999556e-01,-7.631835937500000000e-01,8.384399414062500000e-01
2.107202148437500089e+00,-7.631835937500000000e-01,8.384399414062500000e-01
6.232177734374999556e-01,-6.264648437500000000e-01,8.384399414062500000e-01
6.232177734374999556e-01,-7.631835937500000000e-01,3.796752929687499667e-01
2.107202148437500089e+00,-6.264648437500000000e-01,3.796752929687499667e-01
2.073217773437499911e+00,2.368164062500000000e-01,3.634399414062499667e-01
6.572021484374999112e-01,2.368164062500000000e-01,3.634399414062499667e-01
2.073217773437499911e+00,3.735351562500000000e-01,3.634399414062499667e-01
2.073217773437499911e+00,2.368164062500000000e-01,8.546752929687500000e-01
6.572021484374999112e-01,3.735351562500000000e-01,8.546752929687500000e-01
2.798217773437500000e+00,-2.631835937500000000e-01,6.009399414062499556e-01
2.832202148437500178e+00,-2.631835937500000000e-01,6.009399414062499556e-01
2.798217773437500000e+00,8.735351562500000000e-01,6.009399414062499556e-01
2.798217773437500000e+00,-2.631835937500000000e-01,6.171752929687499556e-01
2.832202148437500178e+00,8.735351562500000000e-01,6.171752929687499556e-01
1.348217773437500044e+00,7.368164062500000000e-01,1.259399414062500056e-01
1.382202148437500000e+00,7.368164062500000000e-01,1.259399414062500056e-01
1.348217773437500044e+00,-1.264648437500000000e-01,1.259399414062500056e-01
1.348217773437500044e+00,7.368164062500000000e-01,1.421752929687500056e-01
1.382202148437500000e+00,-1.264648437500000000e-01,1.421752929687500056e-01
9.857177734375000000e-01,-1.318359375000000000e-02,2.446899414062500000e-01
1.019702148437499956e+00,-1.318359375000000000e-02,2.446899414062500000e-01
9.857177734375000000e-01,-3.764648437500000000e-01,2.446899414062500000e-01
9.857177734375000000e-01,-1.318359375000000000e-02,2.609252929687500000e-01
1.019702148437499956e+00,-3.764648437500000000e-01,2.609252929687500000e-01
2.435717773437500178e+00,9.868164062500000000e-01,7.196899414062499778e-01
2.469702148437499911e+00,9.868164062500000000e-01,7.196899414062499778e-01
2.435717773437500178e+00,6.235351562500000000e-01,7.196899414062499778e-01
2.435717773437500178e+00,9.868164062500000000e-01,7.359252929687499778e-01
2.469702148437499911e+00,6.235351562500000000e-01,7.359252929687499778e-01
1.710717773437500089e+00,-5.131835937500000000e-01,7.189941406249999827e-03
2.947021484374999778e-01,-5.131835937500000000e-01,7.189941406249999827e-03
1.710717773437500089e+00,1.235351562500000000e-01,7.189941406249999827e-03
1.710717773437500089e+00,-5.131835937500000000e-01,4.984252929687499889e-01
2.947021484374999778e-01,1.235351562500000000e-01,4.984252929687499889e-01
2.607177734375000222e-01,4.868164062500000000e-01,4.821899414062499889e-01
1.744702148437500044e+00,4.868164062500000000e-01,4.821899414062499889e-01
2.607177734375000222e-01,-8.764648437500000000e-01,4.821899414062499889e-01
2.607177734375000222e-01,4.868164062500000000e-01,2.342529296874999722e-02
1.744702148437500044e+00,-8.764648437500000000e-01,2.342529296874999722e-02
2.154052734374999889e-01,-1.069335937500000000e-01,8.235961914062499556e-01
2.696264648437499911e+00,-1.069335937500000000e-01,8.235961914062499556e-01
2.154052734374999889e-01,6.547851562500000000e-01,8.235961914062499556e-01
2.154052734374999889e-01,-1.069335937500000000e-01,1.273315429687499889e-01
2.696264648437499911e+00,6.547851562500000000e-01,1.273315429687499889e-01
1.665405273437500000e+00,8.930664062500000000e-01,3.485961914062499778e-01
1.246264648437499956e+00,8.930664062500000000e-01,3.485961914062499778e-01
1.665405273437500000e+00,-3.452148437500000000e-01,3.485961914062499778e-01
1.665405273437500000e+00,8.930664062500000000e-01,6.023315429687500222e-01
1.246264648437499956e+00,-3.452148437500000000e-01,6.023315429687500222e-01
2.390405273437500089e+00,-6.069335937500000000e-01,5.860961914062500222e-01
1.971264648437500044e+00,-6.069335937500000000e-01,5.860961914062500222e-01
2.390405273437500089e+00,-8.452148437500000000e-01,5.860961914062500222e-01
2.390405273437500089e+00,-6.069335937500000000e-01,8.398315429687499556e-01
1.971264648437500044e+00,-8.452148437500000000e-01,8.398315429687499556e-01
9.404052734374999112e-01,3.930664062500000000e-01,1.110961914062499889e-01
5.212646484374999778e-01,3.930664062500000000e-01,1.110961914062499889e-01
9.404052734374999112e-01,1.547851562500000000e-01,1.110961914062499889e-01
9.404052734374999112e-01,3.930664062500000000e-01,3.648315429687499778e-01
5.212646484374999778e-01,1.547851562500000000e-01,3.648315429687499778e-01
1.302905273437499956e+00,-8.569335937500000000e-01,4.673461914062500000e-01
1.587646484374999889e-01,-8.569335937500000000e-01,4.673461914062500000e-01
1.302905273437499956e+00,4.047851562500000000e-01,4.673461914062500000e-01
1.302905273437499956e+00,-8.569335937500000000e-01,8.581542968749999653e-03
1.587646484374999889e-01,4.047851562500000000e-01,8.581542968749999653e-03
2.752905273437499911e+00,1.430664062500000000e-01,9.423461914062499778e-01
1.608764648437500000e+00,1.430664062500000000e-01,9.423461914062499778e-01
2.752905273437499911e+00,-5.952148437500000000e-01,9.423461914062499778e-01
2.752905273437499911e+00,1.430664062500000000e-01,4.835815429687500000e-01
1.608764648437500000e+00,-5.952148437500000000e-01,4.835815429687500000e-01
2.027905273437499822e+00,-3.569335937500000000e-01,2.298461914062499833e-01
8.837646484374999112e-01,-3.569335937500000000e-01,2.298461914062499833e-01
2.027905273437499822e+00,-9.521484375000000000e-02,2.298461914062499833e-01
2.027905273437499822e+00,-3.569335937500000000e-01,7.210815429687499334e-01
8.837646484374999112e-01,-9.521484375000000000e-02,7.210815429687499334e-01
5.779052734374999778e-01,6.430664062500000000e-01,7.048461914062499334e-01
2.333764648437500089e+00,6.430664062500000000e-01,7.048461914062499334e-01
5.779052734374999778e-01,9.047851562500000000e-01,7.048461914062499334e-01
5.779052734374999778e-01,6.430664062500000000e-01,2.460815429687499833e-01
2.333764648437500089e+00,9.047851562500000000e-01,2.460815429687499833e-01
7.591552734375000000e-01,-7.319335937500000000e-01,1.704711914062500000e-01
1.790014648437500133e+00,-7.319335937500000000e-01,1.704711914062500000e-01
7.591552734375000000e-01,-4.702148437500000000e-01,1.704711914062500000e-01
7.591552734375000000e-01,-7.319335937500000000e-01,4.242065429687499889e-01
1.790014648437500133e+00,-4.702148437500000000e-01,4.242065429687499889e-01
2.209155273437500178e+00,2.680664062500000000e-01,6.454711914062499778e-01
3.400146484375000111e-01,2.680664062500000000e-01,6.454711914062499778e-01
2.209155273437500178e+00,5.297851562500000000e-01,6.454711914062499778e-01
2.209155273437500178e+00,2.680664062500000000e-01,8.992065429687499112e-01
3.400146484375000111e-01,5.297851562500000000e-01,8.992065429687499112e-01
2.934155273437499822e+00,-2.319335937500000000e-01,4.079711914062499889e-01
2.515014648437500000e+00,-2.319335937500000000e-01,4.079711914062499889e-01
2.934155273437499822e+00,2.978515625000000000e-02,4.079711914062499889e-01
2.934155273437499822e+00,-2.319335937500000000e-01,6.617065429687499778e-01
2.515014648437500000e+00,2.978515625000000000e-02,6.617065429687499778e-01
1.484155273437500089e+00,7.680664062500000000e-01,8.829711914062499112e-01
1.065014648437500044e+00,7.680664062500000000e-01,8.829711914062499112e-01
1.484155273437500089e+00,-9.702148437500000000e-01,8.829711914062499112e-01
1.484155273437500089e+00,7.680664062500000000e-01,1.867065429687500000e-01
1.065014648437500044e+00,-9.702148437500000000e-01,1.867065429687500000e-01
1.121655273437500044e+00,-4.819335937500000000e-01,5.267211914062499556e-01
1.427514648437500089e+00,-4.819335937500000000e-01,5.267211914062499556e-01
1.121655273437500044e+00,-7.202148437500000000e-01,5.267211914062499556e-01
1.121655273437500044e+00,-4.819335937500000000e-01,3.054565429687499667e-01
1.427514648437500089e+00,-7.202148437500000000e-01,3.054565429687499667e-01
2.571655273437500000e+00,5.180664062500000000e-01,5.172119140624999861e-02
2.877514648437499822e+00,5.180664062500000000e-01,5.172119140624999861e-02
2.571655273437500000e+00,2.797851562500000000e-01,5.172119140624999861e-02
2.571655273437500000e+00,5.180664062500000000e-01,7.804565429687500000e-01
2.877514648437499822e+00,2.797851562500000000e-01,7.804565429687500000e-01
1.846655273437500133e+00,-9.819335937500000000e-01,7.642211914062500000e-01
7.025146484375000000e-01,-9.819335937500000000e-01,7.642211914062500000e-01
1.846655273437500133e+00,7.797851562500000000e-01,7.642211914062500000e-01
1.846655273437500133e+00,-9.819335937500000000e-01,5.429565429687499556e-01
7.025146484375000000e-01,7.797851562500000000e-01,5.429565429687499556e-01
3.966552734374999556e-01,1.806640625000000000e-02,2.892211914062499667e-01
2.152514648437500178e+00,1.806640625000000000e-02,2.892211914062499667e-01
3.966552734374999556e-01,-2.202148437500000000e-01,2.892211914062499667e-01
3.966552734374999556e-01,1.806640625000000000e-02,6.795654296874999167e-02
2.152514648437500178e+00,-2.202148437500000000e-01,6.795654296874999167e-02
3.060302734375000000e-01,-9.194335937500000000e-01,6.157836914062500000e-01
9.743896484374999778e-01,-9.194335937500000000e-01,6.157836914062500000e-01
3.060302734375000000e-01,2.172851562500000000e-01,6.157836914062500000e-01
3.060302734375000000e-01,-9.194335937500000000e-01,8.101440429687499778e-01
9.743896484374999778e-01,2.172851562500000000e-01,8.101440429687499778e-01
1.756030273437499956e+00,8.056640625000000000e-02,1.407836914062499944e-01
2.424389648437499822e+00,8.056640625000000000e-02,1.407836914062499944e-01
1.756030273437499956e+00,-7.827148437500000000e-01,1.407836914062499944e-01
1.756030273437499956e+00,8.056640625000000000e-02,3.351440429687500000e-01
2.424389648437499822e+00,-7.827148437500000000e-01,3.351440429687500000e-01
2.481030273437499822e+00,-4.194335937500000000e-01,8.532836914062499334e-01
2.493896484375000000e-01,-4.194335937500000000e-01,8.532836914062499334e-01
2.481030273437499822e+00,-2.827148437500000000e-01,8.532836914062499334e-01
2.481030273437499822e+00,-4.194335937500000000e-01,9.764404296874999722e-02
2.493896484375000000e-01,-2.827148437500000000e-01,9.764404296874999722e-02
1.031030273437500089e+00,5.805664062500000000e-01,3.782836914062499556e-01
1.699389648437499956e+00,5.805664062500000000e-01,3.782836914062499556e-01
1.031030273437500089e+00,7.172851562500000000e-01,3.782836914062499556e-01
1.031030273437500089e+00,5.805664062500000000e-01,5.726440429687499334e-01
1.699389648437499956e+00,7.172851562500000000e-01,5.726440429687499334e-01
1.393530273437500133e+00,-1.694335937500000000e-01,2.203369140625000000e-02
2.061889648437500000e+00,-1.694335937500000000e-01,2.203369140625000000e-02
1.393530273437500133e+00,9.672851562500000000e-01,2.203369140625000000e-02
1.393530273437500133e+00,-1.694335937500000000e-01,9.288940429687500000e-01
2.061889648437500000e+00,9.672851562500000000e-01,9.288940429687500000e-01
2.843530273437500089e+00,8.305664062500000000e-01,4.970336914062499778e-01
6.118896484374999334e-01,8.305664062500000000e-01,4.970336914062499778e-01
2.843530273437500089e+00,-3.271484375000000000e-02,4.970336914062499778e-01
2.843530273437500089e+00,8.305664062500000000e-01,4.538940429687499667e-01
6.118896484374999334e-01,-3.271484375000000000e-02,4.538940429687499667e-01
2.118530273437500000e+00,-6.694335937500000000e-01,2.595336914062499889e-01
2.786889648437500089e+00,-6.694335937500000000e-01,2.595336914062499889e-01
2.118530273437500000e+00,-5.327148437500000000e-01,2.595336914062499889e-01
2.118530273437500000e+00,-6.694335937500000000e-01,2.163940429687499778e-01
2.786889648437500089e+00,-5.327148437500000000e-01,2.163940429687499778e-01
6.685302734374999334e-01,3.305664062500000000e-01,7.345336914062499112e-01
