scale_factor,center_delta,correlation_strength
2.024902343750000000e+00,-1.449218750000000000e+00,4.388183593749999667e-01
2.024902343750000000e+00,-1.652343750000000000e+00,5.445800781249999778e-01
3.800292968750000000e+00,-1.449218750000000000e+00,5.445800781249999778e-01
4.274902343750000000e+00,3.476562500000000000e-01,9.138183593750000000e-01
1.550292968750000000e+00,3.476562500000000000e-01,9.138183593750000000e-01
4.274902343750000000e+00,5.507812500000000000e-01,9.138183593750000000e-01
4.274902343750000000e+00,3.476562500000000000e-01,6.958007812500000000e-02
1.550292968750000000e+00,5.507812500000000000e-01,6.958007812500000000e-02
3.149902343750000000e+00,-6.523437500000000000e-01,2.013183593749999778e-01
4.925292968750000000e+00,-6.523437500000000000e-01,2.013183593749999778e-01
3.149902343750000000e+00,1.550781250000000000e+00,2.013183593749999778e-01
3.149902343750000000e+00,-6.523437500000000000e-01,3.070800781249999889e-01
4.925292968750000000e+00,1.550781250000000000e+00,3.070800781249999889e-01
8.999023437500000000e-01,1.347656250000000000e+00,6.763183593749999556e-01
2.675292968750000000e+00,1.347656250000000000e+00,6.763183593749999556e-01
8.999023437500000000e-01,-4.492187500000000000e-01,6.763183593749999556e-01
8.999023437500000000e-01,1.347656250000000000e+00,7.820800781249999112e-01
2.675292968750000000e+00,-4.492187500000000000e-01,7.820800781249999112e-01
1.040527343750000000e+00,-5.273437500000000000e-01,3.497558593749999778e-01
2.815917968750000000e+00,-5.273437500000000000e-01,3.497558593749999778e-01
1.040527343750000000e+00,4.257812500000000000e-01,3.497558593749999778e-01
1.040527343750000000e+00,-5.273437500000000000e-01,9.926757812499999167e-02
2.815917968750000000e+00,4.257812500000000000e-01,9.926757812499999167e-02
3.290527343750000000e+00,1.472656250000000000e+00,8.247558593749999556e-01
5.659179687500000000e-01,1.472656250000000000e+00,8.247558593749999556e-01
3.290527343750000000e+00,-1.574218750000000000e+00,8.247558593749999556e-01
3.290527343750000000e+00,1.472656250000000000e+00,5.742675781249999556e-01
5.659179687500000000e-01,-1.574218750000000000e+00,5.742675781249999556e-01
4.415527343750000000e+00,-1.527343750000000000e+00,1.122558593749999889e-01
3.940917968750000000e+00,-1.527343750000000000e+00,1.122558593749999889e-01
4.415527343750000000e+00,-5.742187500000000000e-01,1.122558593749999889e-01
4.415527343750000000e+00,-1.527343750000000000e+00,8.117675781250000000e-01
3.940917968750000000e+00,-5.742187500000000000e-01,8.117675781250000000e-01
2.165527343750000000e+00,4.726562500000000000e-01,5.872558593750000222e-01
1.690917968750000000e+00,4.726562500000000000e-01,5.872558593750000222e-01
2.165527343750000000e+00,1.425781250000000000e+00,5.872558593750000222e-01
2.165527343750000000e+00,4.726562500000000000e-01,3.367675781249999667e-01
1.690917968750000000e+00,1.425781250000000000e+00,3.367675781249999667e-01
2.728027343750000000e+00,-1.027343750000000000e+00,9.435058593749999778e-01
2.253417968750000000e+00,-1.027343750000000000e+00,9.435058593749999778e-01
2.728027343750000000e+00,1.925781250000000000e+00,9.435058593749999778e-01
2.728027343750000000e+00,-1.027343750000000000e+00,2.180175781250000000e-01
2.253417968750000000e+00,1.925781250000000000e+00,2.180175781250000000e-01
4.978027343750000000e+00,9.726562500000000000e-01,4.685058593750000000e-01
4.503417968750000000e+00,9.726562500000000000e-01,4.685058593750000000e-01
4.978027343750000000e+00,-7.421875000000000000e-02,4.685058593750000000e-01
4.978027343750000000e+00,9.726562500000000000e-01,6.930175781249999778e-01
4.503417968750000000e+00,-7.421875000000000000e-02,6.930175781249999778e-01
3.853027343750000000e+00,-2.734375000000000000e-02,7.060058593749999334e-01
1.128417968750000000e+00,-2.734375000000000000e-02,7.060058593749999334e-01
3.853027343750000000e+00,-1.074218750000000000e+00,7.060058593749999334e-01
3.853027343750000000e+00,-2.734375000000000000e-02,9.305175781249999112e-01
1.128417968750000000e+00,-1.074218750000000000e+00,9.305175781249999112e-01
1.603027343750000000e+00,1.972656250000000000e+00,2.310058593749999833e-01
3.378417968750000000e+00,1.972656250000000000e+00,2.310058593749999833e-01
1.603027343750000000e+00,9.257812500000000000e-01,2.310058593749999833e-01
1.603027343750000000e+00,1.972656250000000000e+00,4.555175781249999889e-01
3.378417968750000000e+00,9.257812500000000000e-01,4.555175781249999889e-01
1.321777343750000000e+00,-1.777343750000000000e+00,6.466308593749999778e-01
4.784667968750000000e+00,-1.777343750000000000e+00,6.466308593749999778e-01
1.321777343750000000e+00,-1.824218750000000000e+00,6.466308593749999778e-01
1.321777343750000000e+00,-1.777343750000000000e+00,2.773925781250000111e-01
4.784667968750000000e+00,-1.824218750000000000e+00,2.773925781250000111e-01
3.571777343750000000e+00,2.226562500000000000e-01,1.716308593750000000e-01
2.534667968750000000e+00,2.226562500000000000e-01,1.716308593750000000e-01
3.571777343750000000e+00,1.757812500000000000e-01,1.716308593750000000e-01
3.571777343750000000e+00,2.226562500000000000e-01,7.523925781249999334e-01
2.534667968750000000e+00,1.757812500000000000e-01,7.523925781249999334e-01
4.696777343750000000e+00,-7.773437500000000000e-01,8.841308593749999112e-01
3.659667968750000000e+00,-7.773437500000000000e-01,8.841308593749999112e-01
4.696777343750000000e+00,1.175781250000000000e+00,8.841308593749999112e-01
4.696777343750000000e+00,-7.773437500000000000e-01,5.148925781250000000e-01
3.659667968750000000e+00,1.175781250000000000e+00,5.148925781250000000e-01
2.446777343750000000e+00,1.222656250000000000e+00,4.091308593749999889e-01
1.409667968750000000e+00,1.222656250000000000e+00,4.091308593749999889e-01
2.446777343750000000e+00,-8.242187500000000000e-01,4.091308593749999889e-01
2.446777343750000000e+00,1.222656250000000000e+00,3.989257812500000139e-02
1.409667968750000000e+00,-8.242187500000000000e-01,3.989257812500000139e-02
1.884277343750000000e+00,-2.773437500000000000e-01,5.288085937499999861e-02
8.471679687500000000e-01,-2.773437500000000000e-01,5.288085937499999861e-02
1.884277343750000000e+00,-3.242187500000000000e-01,5.288085937499999861e-02
1.884277343750000000e+00,-2.773437500000000000e-01,3.961425781249999778e-01
8.471679687500000000e-01,-3.242187500000000000e-01,3.961425781249999778e-01
4.134277343750000000e+00,1.722656250000000000e+00,5.278808593749999556e-01
3.097167968750000000e+00,1.722656250000000000e+00,5.278808593749999556e-01
4.134277343750000000e+00,1.675781250000000000e+00,5.278808593749999556e-01
4.134277343750000000e+00,1.722656250000000000e+00,8.711425781249999556e-01
3.097167968750000000e+00,1.675781250000000000e+00,8.711425781249999556e-01
3.009277343750000000e+00,-1.277343750000000000e+00,2.903808593749999667e-01
1.972167968750000000e+00,-1.277343750000000000e+00,2.903808593749999667e-01
3.009277343750000000e+00,6.757812500000000000e-01,2.903808593749999667e-01
3.009277343750000000e+00,-1.277343750000000000e+00,6.336425781250000222e-01
1.972167968750000000e+00,6.757812500000000000e-01,6.336425781250000222e-01
7.592773437500000000e-01,7.226562500000000000e-01,7.653808593750000000e-01
4.222167968750000000e+00,7.226562500000000000e-01,7.653808593750000000e-01
7.592773437500000000e-01,-1.324218750000000000e+00,7.653808593750000000e-01
7.592773437500000000e-01,7.226562500000000000e-01,1.586425781249999889e-01
4.222167968750000000e+00,-1.324218750000000000e+00,1.586425781249999889e-01
6.889648437500000000e-01,-4.648437500000000000e-01,5.427246093750000000e-01
3.448730468750000000e+00,-4.648437500000000000e-01,5.427246093750000000e-01
6.889648437500000000e-01,1.863281250000000000e+00,5.427246093750000000e-01
6.889648437500000000e-01,-4.648437500000000000e-01,5.473632812499999722e-02
3.448730468750000000e+00,1.863281250000000000e+00,5.473632812499999722e-02
2.938964843750000000e+00,1.535156250000000000e+00,6.772460937499999445e-02
1.198730468750000000e+00,1.535156250000000000e+00,6.772460937499999445e-02
2.938964843750000000e+00,-1.367187500000000000e-01,6.772460937499999445e-02
2.938964843750000000e+00,1.535156250000000000e+00,5.297363281249999334e-01
1.198730468750000000e+00,-1.367187500000000000e-01,5.297363281249999334e-01
4.063964843750000000e+00,-1.464843750000000000e+00,7.802246093749999334e-01
4.573730468750000000e+00,-1.464843750000000000e+00,7.802246093749999334e-01
4.063964843750000000e+00,-1.136718750000000000e+00,7.802246093749999334e-01
4.063964843750000000e+00,-1.464843750000000000e+00,7.672363281249999778e-01
4.573730468750000000e+00,-1.136718750000000000e+00,7.672363281249999778e-01
1.813964843750000000e+00,5.351562500000000000e-01,3.052246093750000111e-01
2.323730468750000000e+00,5.351562500000000000e-01,3.052246093750000111e-01
1.813964843750000000e+00,8.632812500000000000e-01,3.052246093750000111e-01
1.813964843750000000e+00,5.351562500000000000e-01,2.922363281250000000e-01
2.323730468750000000e+00,8.632812500000000000e-01,2.922363281250000000e-01
2.376464843750000000e+00,-1.964843750000000000e+00,1.864746093749999889e-01
1.761230468750000000e+00,-1.964843750000000000e+00,1.864746093749999889e-01
2.376464843750000000e+00,3.632812500000000000e-01,1.864746093749999889e-01
2.376464843750000000e+00,-1.964843750000000000e+00,1.734863281250000056e-01
1.761230468750000000e+00,3.632812500000000000e-01,1.734863281250000056e-01
4.626464843750000000e+00,3.515625000000000000e-02,6.614746093750000222e-01
4.011230468750000000e+00,3.515625000000000000e-02,6.614746093750000222e-01
4.626464843750000000e+00,-1.636718750000000000e+00,6.614746093750000222e-01
4.626464843750000000e+00,3.515625000000000000e-02,6.484863281249999556e-01
4.011230468750000000e+00,-1.636718750000000000e+00,6.484863281249999556e-01
3.501464843750000000e+00,-9.648437500000000000e-01,4.239746093749999778e-01
6.362304687500000000e-01,-9.648437500000000000e-01,4.239746093749999778e-01
3.501464843750000000e+00,-6.367187500000000000e-01,4.239746093749999778e-01
3.501464843750000000e+00,-9.648437500000000000e-01,8.859863281250000000e-01
6.362304687500000000e-01,-6.367187500000000000e-01,8.859863281250000000e-01
1.251464843750000000e+00,1.035156250000000000e+00,8.989746093749999556e-01
2.886230468750000000e+00,1.035156250000000000e+00,8.989746093749999556e-01
1.251464843750000000e+00,1.363281250000000000e+00,8.989746093749999556e-01
1.251464843750000000e+00,1.035156250000000000e+00,4.109863281249999667e-01
2.886230468750000000e+00,1.363281250000000000e+00,4.109863281249999667e-01
1.532714843750000000e+00,-1.214843750000000000e+00,3.645996093749999667e-01
4.292480468750000000e+00,-1.214843750000000000e+00,3.645996093749999667e-01
1.532714843750000000e+00,-3.867187500000000000e-01,3.645996093749999667e-01
1.532714843750000000e+00,-1.214843750000000000e+00,3.516113281250000111e-01
4.292480468750000000e+00,-3.867187500000000000e-01,3.516113281250000111e-01
3.782714843750000000e+00,7.851562500000000000e-01,8.395996093750000000e-01
2.042480468750000000e+00,7.851562500000000000e-01,8.395996093750000000e-01
3.782714843750000000e+00,1.613281250000000000e+00,8.395996093750000000e-01
3.782714843750000000e+00,7.851562500000000000e-01,8.266113281249999334e-01
2.042480468750000000e+00,1.613281250000000000e+00,8.266113281249999334e-01
4.907714843750000000e+00,-2.148437500000000000e-01,1.270996093750000056e-01
3.167480468750000000e+00,-2.148437500000000000e-01,1.270996093750000056e-01
4.907714843750000000e+00,6.132812500000000000e-01,1.270996093750000056e-01
4.907714843750000000e+00,-2.148437500000000000e-01,5.891113281250000000e-01
3.167480468750000000e+00,6.132812500000000000e-01,5.891113281250000000e-01
2.657714843750000000e+00,1.785156250000000000e+00,6.020996093749999556e-01
9.174804687500000000e-01,1.785156250000000000e+00,6.020996093749999556e-01
2.657714843750000000e+00,-1.386718750000000000e+00,6.020996093749999556e-01
2.657714843750000000e+00,1.785156250000000000e+00,1.141113281249999944e-01
9.174804687500000000e-01,-1.386718750000000000e+00,1.141113281249999944e-01
2.095214843750000000e+00,-7.148437500000000000e-01,7.208496093749999778e-01
1.479980468750000000e+00,-7.148437500000000000e-01,7.208496093749999778e-01
2.095214843750000000e+00,-1.886718750000000000e+00,7.208496093749999778e-01
2.095214843750000000e+00,-7.148437500000000000e-01,4.703613281249999778e-01
1.479980468750000000e+00,-1.886718750000000000e+00,4.703613281249999778e-01
4.345214843750000000e+00,1.285156250000000000e+00,2.458496093750000000e-01
3.729980468750000000e+00,1.285156250000000000e+00,2.458496093750000000e-01
4.345214843750000000e+00,1.132812500000000000e-01,2.458496093750000000e-01
4.345214843750000000e+00,1.285156250000000000e+00,9.453613281249999556e-01
3.729980468750000000e+00,1.132812500000000000e-01,9.453613281249999556e-01
3.220214843750000000e+00,-1.714843750000000000e+00,4.833496093749999889e-01
2.604980468750000000e+00,-1.714843750000000000e+00,4.833496093749999889e-01
3.220214843750000000e+00,1.113281250000000000e+00,4.833496093749999889e-01
3.220214843750000000e+00,-1.714843750000000000e+00,7.078613281250000222e-01
2.604980468750000000e+00,1.113281250000000000e+00,7.078613281250000222e-01
9.702148437500000000e-01,2.851562500000000000e-01,8.349609374999998959e-03
4.854980468750000000e+00,2.851562500000000000e-01,8.349609374999998959e-03
9.702148437500000000e-01,-8.867187500000000000e-01,8.349609374999998959e-03
9.702148437500000000e-01,2.851562500000000000e-01,2.328613281249999889e-01
4.854980468750000000e+00,-8.867187500000000000e-01,2.328613281249999889e-01
8.295898437500000000e-01,-1.589843750000000000e+00,8.692871093749999778e-01
7.768554687500000000e-01,-1.589843750000000000e+00,8.692871093749999778e-01
8.295898437500000000e-01,9.882812500000000000e-01,8.692871093749999778e-01
8.295898437500000000e-01,-1.589843750000000000e+00,9.156738281249999778e-01
7.768554687500000000e-01,9.882812500000000000e-01,9.156738281249999778e-01
3.079589843750000000e+00,4.101562500000000000e-01,3.942871093750000000e-01
3.026855468750000000e+00,4.101562500000000000e-01,3.942871093750000000e-01
3.079589843750000000e+00,-1.011718750000000000e+00,3.942871093750000000e-01
3.079589843750000000e+00,4.101562500000000000e-01,4.406738281250000000e-01
3.026855468750000000e+00,-1.011718750000000000e+00,4.406738281250000000e-01
4.204589843750000000e+00,-5.898437500000000000e-01,6.317871093749999334e-01
1.901855468750000000e+00,-5.898437500000000000e-01,6.317871093749999334e-01
4.204589843750000000e+00,-1.171875000000000000e-02,6.317871093749999334e-01
4.204589843750000000e+00,-5.898437500000000000e-01,2.031738281249999833e-01
1.901855468750000000e+00,-1.171875000000000000e-02,2.031738281249999833e-01
1.954589843750000000e+00,1.410156250000000000e+00,1.567871093749999833e-01
4.151855468750000000e+00,1.410156250000000000e+00,1.567871093749999833e-01
1.954589843750000000e+00,1.988281250000000000e+00,1.567871093749999833e-01
1.954589843750000000e+00,1.410156250000000000e+00,6.781738281249999334e-01
4.151855468750000000e+00,1.988281250000000000e+00,6.781738281249999334e-01
2.517089843750000000e+00,-8.984375000000000000e-02,2.755371093749999778e-01
4.714355468750000000e+00,-8.984375000000000000e-02,2.755371093749999778e-01
2.517089843750000000e+00,1.488281250000000000e+00,2.755371093749999778e-01
2.517089843750000000e+00,-8.984375000000000000e-02,7.969238281249999556e-01
4.714355468750000000e+00,1.488281250000000000e+00,7.969238281249999556e-01
4.767089843750000000e+00,1.910156250000000000e+00,7.505371093749999556e-01
2.464355468750000000e+00,1.910156250000000000e+00,7.505371093749999556e-01
4.767089843750000000e+00,-5.117187500000000000e-01,7.505371093749999556e-01
4.767089843750000000e+00,1.910156250000000000e+00,3.219238281249999778e-01
2.464355468750000000e+00,-5.117187500000000000e-01,3.219238281249999778e-01
3.642089843750000000e+00,-1.089843750000000000e+00,3.803710937499999584e-02
3.589355468750000000e+00,-1.089843750000000000e+00,3.803710937499999584e-02
3.642089843750000000e+00,-1.511718750000000000e+00,3.803710937499999584e-02
3.642089843750000000e+00,-1.089843750000000000e+00,8.442382812500000278e-02
3.589355468750000000e+00,-1.511718750000000000e+00,8.442382812500000278e-02
1.392089843750000000e+00,9.101562500000000000e-01,5.130371093750000222e-01
